opportunity_id,account_id,rep_id,product_id,lead_id,create_date,close_date,activation_date,opp_stage,probability_percent,acv,nrr,tcv,won_lost_reason,discount_percent,margin_percent,contract_term_months,mrr,estimated_transaction_volume,implementation_cost,upsell_acv
OPP-09833,ACC-008,REP-053,PRD-003,LEAD-1458,2022-09-27,2023-02-20,,Qualify,0.1,144000,9000,441000.0,,0.23,0.62,36,12000.0,81175,40329,613
OPP-09834,ACC-003,REP-119,PRD-013,,2024-04-05,2024-09-09,,Closed Lost,0.0,133000,34000,167000.0,Superior ROI,0.33,0.22,12,11083.33,68219,3276,24860
OPP-09835,ACC-025,REP-062,PRD-011,LEAD-5506,2026-07-26,2026-09-23,,Closed Lost,0.0,114000,34000,148000.0,Budget,0.5,0.21,12,9500.0,39194,24152,413
OPP-09836,ACC-023,REP-040,PRD-010,,2024-05-26,2024-11-22,,Negotiation,0.7,122000,33000,155000.0,,0.08,0.68,12,10166.67,95457,34754,645
OPP-09837,ACC-039,REP-040,PRD-015,LEAD-1640,2026-09-14,2026-12-27,,Negotiation,0.7,90000,18000,198000.0,,0.35,0.37,24,7500.0,86338,15021,681
OPP-09838,ACC-014,REP-085,PRD-056,LEAD-0143,2025-10-18,2026-03-26,,Negotiation,0.7,190000,27000,597000.0,,0.19,0.57,36,15833.33,91912,40443,3035
OPP-09839,ACC-011,REP-141,PRD-009,LEAD-4017,2024-11-20,2025-03-27,,Negotiation,0.7,237000,0,711000.0,,0.19,0.64,36,19750.0,10022,14116,3622
OPP-09840,ACC-064,REP-060,PRD-039,LEAD-7694,2022-12-19,2023-03-14,,Demo,0.3,89000,49000,138000.0,,0.14,0.66,12,7416.67,63968,40518,3763
OPP-09841,ACC-004,REP-096,PRD-063,LEAD-2329,2026-07-01,2026-09-16,,Demo,0.3,5000,33000,48000.0,,0.37,0.32,36,416.67,6312,23188,4887
OPP-09842,ACC-019,REP-100,PRD-013,LEAD-0227,2026-02-08,2026-07-08,,Demo,0.3,172000,13000,185000.0,,0.45,0.48,12,14333.33,30963,37497,4967
OPP-09843,ACC-083,REP-075,PRD-024,,2025-07-17,2025-11-23,,Qualify,0.1,49000,44000,191000.0,,0.37,0.71,36,4083.33,52045,38571,2981
OPP-09844,ACC-118,REP-130,PRD-067,LEAD-2990,2024-06-09,2024-07-22,,On Hold,0.1,12000,19000,55000.0,,0.02,0.55,36,1000.0,32223,35895,27176
OPP-09845,ACC-033,REP-030,PRD-006,LEAD-6613,2026-03-13,2026-06-21,,Closed Lost,0.0,137000,5000,279000.0,Competitor,0.15,0.49,24,11416.67,53061,39592,940
OPP-09846,ACC-121,REP-024,PRD-071,,2026-04-26,2026-09-24,2026-11-04,Closed Won,1.0,5000,0,15000.0,Timing,0.41,0.36,36,416.67,21222,24218,3538
OPP-09847,ACC-106,REP-117,PRD-022,,2025-07-19,2025-09-15,,Closed Lost,0.0,53000,2000,108000.0,Budget,0.06,0.3,24,4416.67,47554,34481,2128
OPP-09848,ACC-019,REP-060,PRD-011,LEAD-5676,2025-05-28,2025-11-08,,Qualify,0.1,108000,13000,229000.0,,0.32,0.71,24,9000.0,77484,49296,2028
OPP-09849,ACC-005,REP-134,PRD-012,,2026-02-07,2026-07-21,2026-08-10,Closed Won,1.0,89000,9000,187000.0,Budget,0.43,0.44,24,7416.67,98337,5636,3166
OPP-09850,ACC-010,REP-029,PRD-023,LEAD-3695,2025-08-02,2025-09-24,,Qualify,0.1,169000,6000,175000.0,,0.38,0.22,12,14083.33,94888,48904,37958
OPP-09851,ACC-005,REP-135,PRD-012,LEAD-1346,2023-11-10,2024-03-22,,Qualify,0.1,6000,32000,38000.0,,0.1,0.7,12,500.0,60903,20203,3383
OPP-09852,ACC-002,REP-057,PRD-052,LEAD-5931,2026-04-13,2026-06-26,,Negotiation,0.7,217000,32000,683000.0,,0.03,0.5,36,18083.33,19675,35931,106
OPP-09853,ACC-022,REP-014,PRD-009,LEAD-1611,2025-02-06,2025-06-27,,Closed Lost,0.0,238000,24000,500000.0,Features,0.41,0.74,24,19833.33,48625,27616,2622
OPP-09854,ACC-011,REP-070,PRD-019,LEAD-6415,2024-05-30,2024-07-05,2024-07-28,Closed Won,1.0,182000,26000,572000.0,Price,0.06,0.12,36,15166.67,98287,20092,3808
OPP-09855,ACC-004,REP-100,PRD-060,LEAD-4114,2022-12-31,2023-05-07,,Negotiation,0.7,17000,34000,85000.0,,0.44,0.24,36,1416.67,33080,25297,145
OPP-09856,ACC-025,REP-079,PRD-002,LEAD-6319,2022-11-06,2023-05-03,,Qualify,0.1,156000,17000,485000.0,,0.42,0.79,36,13000.0,54035,10052,1505
OPP-09857,ACC-023,REP-074,PRD-011,LEAD-4902,2023-09-03,2024-01-06,,Closed Lost,0.0,138000,47000,461000.0,Budget,0.41,0.7,36,11500.0,21272,45622,1382
OPP-09858,ACC-118,REP-030,PRD-018,LEAD-4302,2022-10-14,2023-03-25,,Negotiation,0.7,146000,8000,300000.0,,0.47,0.45,24,12166.67,35008,35259,23023
OPP-09859,ACC-018,REP-007,PRD-006,,2026-06-16,2026-08-16,,Closed Lost,0.0,64000,23000,215000.0,Superior ROI,0.25,0.37,36,5333.33,46260,12254,3150
OPP-09860,ACC-042,REP-093,PRD-014,LEAD-5159,2025-06-27,2025-10-04,2025-10-28,Closed Won,1.0,67000,47000,114000.0,Budget,0.46,0.38,12,5583.33,44287,44112,2932
OPP-09861,ACC-025,REP-118,PRD-016,,2023-05-25,2023-06-24,,Demo,0.3,213000,35000,674000.0,,0.25,0.52,36,17750.0,25397,28619,2410
OPP-09862,ACC-053,REP-121,PRD-036,LEAD-5531,2026-01-02,2026-06-21,,On Hold,0.1,197000,13000,407000.0,,0.4,0.73,24,16416.67,5684,24853,28177
OPP-09863,ACC-092,REP-035,PRD-018,LEAD-5402,2023-05-17,2023-10-02,2023-11-02,Closed Won,1.0,242000,21000,263000.0,Features,0.23,0.52,12,20166.67,15208,15525,605
OPP-09864,ACC-019,REP-076,PRD-010,LEAD-7956,2026-04-17,2026-09-18,,On Hold,0.1,80000,34000,114000.0,,0.0,0.27,12,6666.67,3430,48449,4241
OPP-09865,ACC-005,REP-010,PRD-018,LEAD-7396,2026-05-12,2026-06-25,,Demo,0.3,158000,44000,202000.0,,0.43,0.49,12,13166.67,27568,36408,4772
OPP-09866,ACC-020,REP-087,PRD-011,LEAD-6145,2023-01-22,2023-03-15,,Closed Lost,0.0,100000,31000,331000.0,Features,0.33,0.63,36,8333.33,69237,35557,1382
OPP-09867,ACC-039,REP-018,PRD-009,,2025-11-16,2026-02-14,,Qualify,0.1,7000,35000,56000.0,,0.01,0.64,36,583.33,65908,11098,4973
OPP-09868,ACC-007,REP-083,PRD-010,,2026-01-03,2026-03-26,,Qualify,0.1,18000,33000,51000.0,,0.46,0.42,12,1500.0,42236,7105,1889
OPP-09869,ACC-074,REP-042,PRD-001,,2022-11-19,2023-01-25,,On Hold,0.1,107000,34000,248000.0,,0.46,0.1,24,8916.67,57289,41816,1518
OPP-09870,ACC-019,REP-127,PRD-014,LEAD-5930,2025-10-15,2025-12-29,2026-01-22,Closed Won,1.0,216000,33000,465000.0,Price,0.27,0.36,24,18000.0,3112,33113,1919
OPP-09871,ACC-008,REP-091,PRD-001,,2025-09-15,2025-10-24,,Closed Lost,0.0,37000,50000,124000.0,Executive Sponsor Left,0.37,0.12,24,3083.33,68518,30259,4742
OPP-09872,ACC-019,REP-090,PRD-005,,2023-03-30,2023-07-13,,Closed Lost,0.0,12000,12000,48000.0,Superior ROI,0.43,0.61,36,1000.0,23684,26250,4596
OPP-09873,ACC-102,REP-027,PRD-060,LEAD-1530,2024-07-19,2024-08-27,,Closed Lost,0.0,34000,19000,87000.0,Competitor,0.0,0.62,24,2833.33,54442,26426,4497
OPP-09874,ACC-020,REP-027,PRD-003,LEAD-1831,2023-08-15,2024-01-25,,Closed Lost,0.0,16000,48000,64000.0,Superior ROI,0.45,0.13,12,1333.33,96605,40750,2998
OPP-09875,ACC-007,REP-136,PRD-006,LEAD-0794,2025-05-26,2025-06-29,,Demo,0.3,163000,23000,349000.0,,0.29,0.49,24,13583.33,83950,36098,2300
OPP-09876,ACC-025,REP-026,PRD-017,LEAD-4114,2025-11-13,2026-03-23,2026-04-24,Closed Won,1.0,98000,19000,117000.0,Superior ROI,0.41,0.15,12,8166.67,70929,38443,4984
OPP-09877,ACC-003,REP-106,PRD-004,LEAD-4244,2026-09-26,2026-12-29,,Demo,0.3,140000,45000,185000.0,,0.07,0.56,12,11666.67,45008,39836,34727
OPP-09878,ACC-008,REP-099,PRD-050,LEAD-5860,2025-09-02,2025-12-26,,Qualify,0.1,11000,11000,22000.0,,0.28,0.21,12,916.67,33259,11649,437
OPP-09879,ACC-025,REP-131,PRD-011,LEAD-1932,2026-10-27,2026-12-05,,Closed Lost,0.0,11000,33000,66000.0,Budget,0.25,0.11,36,916.67,95667,21376,367
OPP-09880,ACC-016,REP-049,PRD-005,LEAD-0913,2025-10-30,2026-03-13,,On Hold,0.1,57000,41000,212000.0,,0.28,0.41,36,4750.0,22004,39245,795
OPP-09881,ACC-102,REP-122,PRD-028,LEAD-4797,2025-05-30,2025-11-15,,Negotiation,0.7,226000,22000,700000.0,,0.21,0.46,36,18833.33,73011,37254,3746
OPP-09882,ACC-012,REP-051,PRD-009,,2024-01-17,2024-03-18,,On Hold,0.1,50000,49000,199000.0,,0.36,0.38,36,4166.67,9805,31309,4801
OPP-09883,ACC-096,REP-119,PRD-011,LEAD-7765,2024-03-06,2024-06-25,,Closed Lost,0.0,156000,6000,318000.0,Features,0.37,0.8,24,13000.0,79781,16108,3687
OPP-09884,ACC-006,REP-111,PRD-034,LEAD-6149,2022-10-09,2023-03-03,,Demo,0.3,118000,27000,263000.0,,0.38,0.31,24,9833.33,83804,30305,3635
OPP-09885,ACC-105,REP-091,PRD-010,LEAD-5806,2023-05-16,2023-06-19,,Demo,0.3,238000,31000,269000.0,,0.2,0.68,12,19833.33,82304,29236,2484
OPP-09886,ACC-026,REP-066,PRD-010,LEAD-3852,2023-05-07,2023-08-28,,On Hold,0.1,83000,3000,252000.0,,0.49,0.37,36,6916.67,69970,36874,1112
OPP-09887,ACC-020,REP-132,PRD-053,LEAD-2471,2025-01-01,2025-02-26,,Demo,0.3,70000,34000,244000.0,,0.15,0.18,36,5833.33,77747,7496,404
OPP-09888,ACC-006,REP-054,PRD-045,LEAD-4586,2024-11-27,2024-12-29,,Closed Lost,0.0,149000,1000,150000.0,Budget,0.21,0.3,12,12416.67,8990,4033,1476
OPP-09889,ACC-011,REP-099,PRD-027,,2026-08-14,2026-11-20,2026-12-30,Closed Won,1.0,6000,9000,27000.0,Competitor,0.14,0.72,36,500.0,88247,47792,38
OPP-09890,ACC-016,REP-046,PRD-008,LEAD-2307,2023-01-24,2023-05-03,,On Hold,0.1,178000,50000,228000.0,,0.23,0.69,12,14833.33,12561,26066,3928
OPP-09891,ACC-117,REP-005,PRD-018,LEAD-4267,2023-01-22,2023-03-17,,Negotiation,0.7,195000,26000,416000.0,,0.15,0.25,24,16250.0,60013,23974,2173
OPP-09892,ACC-074,REP-116,PRD-042,LEAD-0230,2024-06-18,2024-12-15,,Negotiation,0.7,225000,39000,714000.0,,0.07,0.28,36,18750.0,32103,16199,2791
OPP-09893,ACC-011,REP-132,PRD-007,,2025-12-01,2026-04-04,,Qualify,0.1,141000,14000,296000.0,,0.25,0.54,24,11750.0,85568,42658,2314
OPP-09894,ACC-012,REP-055,PRD-057,LEAD-4452,2026-08-09,2026-10-21,,Closed Lost,0.0,44000,23000,111000.0,Budget,0.16,0.53,24,3666.67,82233,29238,2533
OPP-09895,ACC-012,REP-029,PRD-016,LEAD-1583,2023-04-18,2023-06-17,,Closed Lost,0.0,90000,21000,111000.0,Superior ROI,0.48,0.7,12,7500.0,78400,19691,1052
OPP-09896,ACC-044,REP-072,PRD-067,LEAD-5266,2022-11-14,2023-05-08,,On Hold,0.1,14000,41000,83000.0,,0.1,0.26,36,1166.67,17877,46489,33172
OPP-09897,ACC-008,REP-136,PRD-015,LEAD-0007,2024-04-17,2024-08-11,2024-09-14,Closed Won,1.0,136000,46000,454000.0,Price,0.22,0.78,36,11333.33,82643,43686,2728
OPP-09898,ACC-041,REP-009,PRD-010,LEAD-4440,2025-12-01,2026-03-09,,On Hold,0.1,165000,22000,352000.0,,0.36,0.61,24,13750.0,71012,47765,2391
OPP-09899,ACC-009,REP-090,PRD-005,LEAD-7396,2025-07-30,2025-12-12,,Demo,0.3,184000,18000,202000.0,,0.49,0.51,12,15333.33,67499,10822,3293
OPP-09900,ACC-013,REP-017,PRD-010,LEAD-7724,2023-04-07,2023-08-10,,Qualify,0.1,196000,15000,211000.0,,0.05,0.34,12,16333.33,19138,41549,2609
OPP-09901,ACC-020,REP-005,PRD-024,LEAD-4744,2023-07-20,2023-09-25,,Closed Lost,0.0,61000,21000,204000.0,No Decision,0.41,0.69,36,5083.33,87161,29721,4497
OPP-09902,ACC-023,REP-033,PRD-012,LEAD-2120,2026-01-29,2026-06-15,,Demo,0.3,242000,39000,765000.0,,0.08,0.12,36,20166.67,16045,35749,4515
OPP-09903,ACC-009,REP-005,PRD-038,LEAD-5002,2022-11-09,2023-04-18,2023-05-27,Closed Won,1.0,240000,41000,521000.0,Features,0.4,0.75,24,20000.0,51513,17920,2424
OPP-09904,ACC-020,REP-085,PRD-008,LEAD-6439,2025-07-10,2025-09-21,,On Hold,0.1,42000,17000,59000.0,,0.11,0.17,12,3500.0,15915,4547,2075
OPP-09905,ACC-005,REP-022,PRD-004,LEAD-4424,2023-02-21,2023-04-04,2023-05-09,Closed Won,1.0,211000,12000,223000.0,Superior ROI,0.48,0.39,12,17583.33,56115,23112,1438
OPP-09906,ACC-024,REP-088,PRD-015,LEAD-4004,2025-07-22,2025-09-16,,Qualify,0.1,203000,22000,631000.0,,0.34,0.33,36,16916.67,73307,21210,4076
OPP-09907,ACC-001,REP-147,PRD-013,LEAD-7532,2025-02-26,2025-05-06,,Qualify,0.1,242000,16000,258000.0,,0.16,0.67,12,20166.67,48709,12809,4534
OPP-09908,ACC-106,REP-140,PRD-017,LEAD-4688,2023-12-18,2024-03-18,,On Hold,0.1,217000,44000,261000.0,,0.15,0.14,12,18083.33,37244,34519,1568
OPP-09909,ACC-091,REP-021,PRD-003,LEAD-0524,2025-07-15,2025-12-26,2026-01-19,Closed Won,1.0,96000,49000,337000.0,Features,0.29,0.47,36,8000.0,92594,15555,2746
OPP-09910,ACC-023,REP-004,PRD-029,LEAD-2285,2024-04-18,2024-09-18,,Qualify,0.1,204000,32000,644000.0,,0.13,0.18,36,17000.0,60952,10604,1779
OPP-09911,ACC-010,REP-144,PRD-032,LEAD-6844,2024-09-03,2024-12-28,2025-01-30,Closed Won,1.0,108000,39000,147000.0,Timing,0.18,0.43,12,9000.0,54853,38050,24101
OPP-09912,ACC-006,REP-097,PRD-012,LEAD-5204,2024-10-19,2025-03-15,2025-04-27,Closed Won,1.0,129000,49000,436000.0,Timing,0.01,0.14,36,10750.0,4737,11649,1450
OPP-09913,ACC-018,REP-044,PRD-012,LEAD-4036,2023-03-10,2023-06-25,,Demo,0.3,220000,34000,254000.0,,0.24,0.66,12,18333.33,82178,41999,193
OPP-09914,ACC-017,REP-074,PRD-016,LEAD-5075,2026-04-12,2026-06-16,2026-07-17,Closed Won,1.0,171000,34000,547000.0,Competitor,0.44,0.29,36,14250.0,25113,44880,1751
OPP-09915,ACC-109,REP-054,PRD-035,,2026-01-02,2026-03-31,2026-04-30,Closed Won,1.0,55000,44000,209000.0,Budget,0.08,0.48,36,4583.33,43221,4694,44357
OPP-09916,ACC-068,REP-018,PRD-001,LEAD-5199,2022-12-06,2023-01-31,,Qualify,0.1,96000,36000,324000.0,,0.15,0.15,36,8000.0,89550,22772,3703
OPP-09917,ACC-010,REP-138,PRD-023,LEAD-2721,2024-07-29,2024-09-23,,Qualify,0.1,178000,24000,202000.0,,0.22,0.17,12,14833.33,40535,42188,29279
OPP-09918,ACC-032,REP-095,PRD-006,LEAD-4189,2023-10-19,2023-12-19,,Closed Lost,0.0,184000,40000,224000.0,Price,0.3,0.36,12,15333.33,3510,15057,3962
OPP-09919,ACC-038,REP-056,PRD-008,LEAD-7108,2026-01-13,2026-04-08,,On Hold,0.1,36000,1000,73000.0,,0.15,0.44,24,3000.0,17631,22134,1621
OPP-09920,ACC-016,REP-117,PRD-045,,2022-12-30,2023-03-16,,On Hold,0.1,172000,10000,354000.0,,0.27,0.42,24,14333.33,58909,3894,2262
OPP-09921,ACC-017,REP-063,PRD-014,,2026-07-28,2026-11-09,,Closed Lost,0.0,208000,27000,443000.0,Superior ROI,0.17,0.39,24,17333.33,35973,26829,1874
OPP-09922,ACC-009,REP-127,PRD-002,LEAD-1696,2024-01-16,2024-05-20,,On Hold,0.1,76000,45000,273000.0,,0.37,0.17,36,6333.33,16900,43860,1279
OPP-09923,ACC-008,REP-011,PRD-008,,2025-05-13,2025-06-18,2025-07-12,Closed Won,1.0,188000,11000,387000.0,Budget,0.06,0.73,24,15666.67,58189,21215,2472
OPP-09924,ACC-006,REP-130,PRD-016,LEAD-7593,2023-08-25,2023-12-20,,On Hold,0.1,103000,30000,339000.0,,0.2,0.79,36,8583.33,36341,32929,3930
OPP-09925,ACC-017,REP-077,PRD-055,LEAD-7798,2026-09-18,2026-10-20,2026-11-07,Closed Won,1.0,200000,18000,618000.0,Competitor,0.02,0.7,36,16666.67,34258,21965,328
OPP-09926,ACC-023,REP-041,PRD-012,LEAD-6606,2025-12-29,2026-01-28,,On Hold,0.1,64000,15000,207000.0,,0.27,0.2,36,5333.33,90869,45570,3616
OPP-09927,ACC-024,REP-085,PRD-006,LEAD-7527,2024-09-11,2025-03-02,,Closed Lost,0.0,98000,31000,227000.0,Timing,0.47,0.71,24,8166.67,71995,31858,2989
OPP-09928,ACC-001,REP-023,PRD-014,LEAD-5746,2025-01-17,2025-06-27,,Closed Lost,0.0,221000,49000,712000.0,Competitor,0.08,0.72,36,18416.67,94457,4000,803
OPP-09929,ACC-020,REP-074,PRD-054,LEAD-4403,2023-11-22,2024-05-20,,Qualify,0.1,45000,41000,86000.0,,0.22,0.29,12,3750.0,18264,23176,584
OPP-09930,ACC-016,REP-104,PRD-011,,2024-08-14,2024-09-23,,Closed Lost,0.0,221000,50000,713000.0,No Decision,0.01,0.24,36,18416.67,99494,13831,3388
OPP-09931,ACC-005,REP-006,PRD-005,LEAD-4810,2023-05-06,2023-07-10,,Negotiation,0.7,162000,12000,174000.0,,0.15,0.67,12,13500.0,76934,23840,3625
OPP-09932,ACC-003,REP-075,PRD-023,LEAD-5505,2026-06-20,2026-09-26,,Qualify,0.1,163000,21000,184000.0,,0.14,0.31,12,13583.33,52212,43213,23516
OPP-09933,ACC-055,REP-027,PRD-012,LEAD-6627,2025-04-25,2025-08-14,,Negotiation,0.7,64000,12000,76000.0,,0.2,0.11,12,5333.33,98033,3250,1799
OPP-09934,ACC-001,REP-062,PRD-004,LEAD-5820,2024-06-04,2024-07-08,2024-08-05,Closed Won,1.0,39000,20000,98000.0,No Decision,0.42,0.75,24,3250.0,27865,19052,1336
OPP-09935,ACC-006,REP-036,PRD-015,LEAD-7006,2025-12-29,2026-04-25,,Negotiation,0.7,87000,36000,297000.0,,0.2,0.49,36,7250.0,71999,14120,3612
OPP-09936,ACC-013,REP-026,PRD-001,LEAD-2419,2026-08-09,2026-11-20,,On Hold,0.1,219000,41000,698000.0,,0.5,0.64,36,18250.0,93980,9981,4978
OPP-09937,ACC-013,REP-071,PRD-003,LEAD-5196,2024-12-24,2025-03-17,,Closed Lost,0.0,244000,34000,278000.0,Executive Sponsor Left,0.36,0.37,12,20333.33,65682,45638,1399
OPP-09938,ACC-022,REP-133,PRD-072,LEAD-3669,2024-07-28,2024-12-20,,Qualify,0.1,246000,47000,539000.0,,0.05,0.75,24,20500.0,3363,29340,4036
OPP-09939,ACC-019,REP-124,PRD-004,,2025-02-22,2025-03-31,,Closed Lost,0.0,230000,41000,271000.0,No Decision,0.17,0.77,12,19166.67,36483,25821,2716
OPP-09940,ACC-108,REP-098,PRD-010,LEAD-5252,2025-02-08,2025-03-22,,Demo,0.3,19000,42000,80000.0,,0.5,0.37,24,1583.33,5819,5109,2080
OPP-09941,ACC-049,REP-128,PRD-016,LEAD-5755,2025-01-15,2025-07-13,,Closed Lost,0.0,17000,9000,60000.0,Competitor,0.33,0.4,36,1416.67,71747,5622,4460
OPP-09942,ACC-019,REP-060,PRD-012,LEAD-7122,2023-02-22,2023-07-23,,Qualify,0.1,116000,19000,135000.0,,0.2,0.61,12,9666.67,37427,37318,3319
OPP-09943,ACC-060,REP-063,PRD-020,,2026-07-12,2026-08-16,,Closed Lost,0.0,170000,19000,189000.0,Timing,0.34,0.13,12,14166.67,93507,9276,3407
OPP-09944,ACC-049,REP-146,PRD-003,LEAD-0295,2025-07-22,2025-12-21,,Qualify,0.1,245000,41000,531000.0,,0.16,0.75,24,20416.67,25282,20042,4164
OPP-09945,ACC-005,REP-063,PRD-008,,2024-07-03,2024-09-26,,Qualify,0.1,119000,30000,149000.0,,0.02,0.38,12,9916.67,33991,21082,3966
OPP-09946,ACC-045,REP-071,PRD-005,LEAD-1449,2024-12-06,2025-04-22,,Demo,0.3,168000,16000,184000.0,,0.42,0.65,12,14000.0,10342,30759,4879
OPP-09947,ACC-014,REP-122,PRD-002,,2025-07-21,2025-12-20,2026-01-19,Closed Won,1.0,107000,0,107000.0,Features,0.08,0.54,12,8916.67,8616,6286,1164
OPP-09948,ACC-024,REP-096,PRD-056,LEAD-6309,2023-03-09,2023-08-13,,Qualify,0.1,76000,40000,192000.0,,0.37,0.49,24,6333.33,15106,4743,1012
OPP-09949,ACC-010,REP-078,PRD-040,,2024-10-22,2025-03-30,,Demo,0.3,185000,6000,561000.0,,0.32,0.59,36,15416.67,22746,46584,21223
OPP-09950,ACC-024,REP-065,PRD-075,,2023-11-21,2023-12-28,,Closed Lost,0.0,178000,47000,403000.0,Budget,0.19,0.67,24,14833.33,26741,23875,4985
OPP-09951,ACC-076,REP-041,PRD-012,LEAD-0424,2025-04-08,2025-08-04,,On Hold,0.1,203000,5000,208000.0,,0.17,0.65,12,16916.67,92889,4789,2642
OPP-09952,ACC-020,REP-146,PRD-066,,2026-07-24,2026-08-28,,Demo,0.3,16000,29000,77000.0,,0.06,0.73,36,1333.33,90206,37275,1373
OPP-09953,ACC-020,REP-120,PRD-007,LEAD-0084,2023-11-03,2024-02-16,,Demo,0.3,16000,2000,34000.0,,0.09,0.48,24,1333.33,48882,36961,4559
OPP-09954,ACC-032,REP-061,PRD-014,,2023-04-13,2023-09-03,,Qualify,0.1,220000,2000,222000.0,,0.25,0.64,12,18333.33,30406,34933,4853
OPP-09955,ACC-021,REP-073,PRD-030,LEAD-4460,2026-01-22,2026-07-15,,Qualify,0.1,155000,12000,477000.0,,0.38,0.77,36,12916.67,90602,2690,284
OPP-09956,ACC-005,REP-064,PRD-055,LEAD-0971,2023-09-04,2024-01-12,,On Hold,0.1,203000,16000,625000.0,,0.23,0.43,36,16916.67,84827,10159,19
OPP-09957,ACC-007,REP-061,PRD-016,LEAD-5001,2024-01-27,2024-06-22,,Closed Lost,0.0,202000,21000,425000.0,No Decision,0.42,0.22,24,16833.33,37028,2784,3280
OPP-09958,ACC-056,REP-062,PRD-001,,2024-10-13,2025-02-05,,Negotiation,0.7,221000,34000,476000.0,,0.17,0.69,24,18416.67,59888,5912,29271
OPP-09959,ACC-057,REP-036,PRD-014,LEAD-7606,2025-01-30,2025-03-11,2025-04-15,Closed Won,1.0,54000,0,108000.0,Budget,0.35,0.67,24,4500.0,50896,2705,1178
OPP-09960,ACC-007,REP-067,PRD-016,LEAD-0327,2026-03-10,2026-06-02,,On Hold,0.1,76000,4000,156000.0,,0.47,0.27,24,6333.33,19125,25513,1721
OPP-09961,ACC-016,REP-046,PRD-015,LEAD-7065,2026-07-10,2026-12-20,,On Hold,0.1,32000,20000,52000.0,,0.44,0.65,12,2666.67,27000,27143,428
OPP-09962,ACC-053,REP-056,PRD-027,,2024-11-06,2025-04-07,,Closed Lost,0.0,7000,36000,57000.0,Competitor,0.11,0.17,36,583.33,53815,32550,34018
OPP-09963,ACC-023,REP-146,PRD-014,,2024-06-08,2024-10-22,2024-11-29,Closed Won,1.0,246000,32000,278000.0,Competitor,0.35,0.12,12,20500.0,12654,1637,2775
OPP-09964,ACC-002,REP-024,PRD-064,LEAD-7750,2026-02-09,2026-05-05,,Demo,0.3,178000,21000,377000.0,,0.47,0.39,24,14833.33,62586,27818,4954
OPP-09965,ACC-033,REP-092,PRD-011,LEAD-1535,2024-05-02,2024-08-04,,Closed Lost,0.0,37000,28000,102000.0,Budget,0.48,0.28,24,3083.33,60740,15270,2692
OPP-09966,ACC-010,REP-066,PRD-068,LEAD-2642,2025-04-12,2025-08-06,,Demo,0.3,192000,39000,231000.0,,0.25,0.72,12,16000.0,42104,4425,29909
OPP-09967,ACC-017,REP-015,PRD-037,,2023-05-10,2023-07-18,2023-08-06,Closed Won,1.0,135000,11000,416000.0,No Decision,0.09,0.54,36,11250.0,86357,16051,3425
OPP-09968,ACC-045,REP-030,PRD-016,LEAD-4176,2026-02-17,2026-03-27,,On Hold,0.1,113000,15000,128000.0,,0.36,0.17,12,9416.67,33552,7173,2246
OPP-09969,ACC-036,REP-072,PRD-007,LEAD-5695,2026-06-01,2026-09-06,,Demo,0.3,88000,12000,188000.0,,0.13,0.18,24,7333.33,20758,31627,4737
OPP-09970,ACC-008,REP-130,PRD-020,LEAD-2174,2026-03-11,2026-07-16,,Qualify,0.1,96000,40000,232000.0,,0.19,0.59,24,8000.0,88318,44220,3329
OPP-09971,ACC-090,REP-078,PRD-015,LEAD-5551,2024-10-10,2025-03-18,,Demo,0.3,226000,5000,231000.0,,0.44,0.67,12,18833.33,52405,42392,3433
OPP-09972,ACC-003,REP-140,PRD-001,LEAD-0819,2023-10-11,2023-12-24,,Negotiation,0.7,101000,31000,233000.0,,0.23,0.38,24,8416.67,82071,23984,28024
OPP-09973,ACC-014,REP-078,PRD-034,LEAD-3137,2024-01-31,2024-05-16,,Qualify,0.1,143000,33000,462000.0,,0.38,0.25,36,11916.67,56994,26010,2409
OPP-09974,ACC-012,REP-014,PRD-005,LEAD-6892,2023-03-04,2023-05-09,2023-05-26,Closed Won,1.0,180000,19000,199000.0,Price,0.39,0.22,12,15000.0,9334,31745,4257
OPP-09975,ACC-061,REP-050,PRD-041,LEAD-3385,2024-04-17,2024-06-06,,Closed Lost,0.0,162000,3000,327000.0,Competitor,0.27,0.22,24,13500.0,75530,35121,4594
OPP-09976,ACC-010,REP-089,PRD-027,,2025-07-10,2025-12-18,,On Hold,0.1,15000,44000,89000.0,,0.2,0.39,36,1250.0,51571,34453,46036
OPP-09977,ACC-004,REP-089,PRD-016,LEAD-5135,2026-02-02,2026-06-16,2026-07-22,Closed Won,1.0,195000,22000,412000.0,Budget,0.26,0.31,24,16250.0,18160,17189,3762
OPP-09978,ACC-019,REP-106,PRD-009,,2026-01-03,2026-05-28,,Demo,0.3,127000,47000,174000.0,,0.03,0.39,12,10583.33,77908,11294,4859
OPP-09979,ACC-002,REP-028,PRD-071,LEAD-6072,2023-02-22,2023-04-12,,Qualify,0.1,161000,0,322000.0,,0.48,0.52,24,13416.67,49831,10901,84
OPP-09980,ACC-106,REP-078,PRD-012,LEAD-4030,2024-11-14,2025-03-24,,Demo,0.3,221000,4000,446000.0,,0.01,0.19,24,18416.67,76011,10337,2820
OPP-09981,ACC-009,REP-082,PRD-002,LEAD-4416,2022-12-11,2023-04-14,,Demo,0.3,37000,31000,105000.0,,0.3,0.32,24,3083.33,28956,43480,2433
